trip_id,agent_id,start_time,end_time,origin_node,destination_node,route_taken,trip_distance_km,trip_duration_min,average_speed_kmh
T000296,A1998936072912,06:00:00,06:36:30,5984003376,5984003376,"[5984003376, 5984003377, 1969136398, 29218288, 442649846, 29788946, 29217340, 268466879, 29217327, 442649842, 1539712867, 27555221, 29276959, 318545593, 29276961, 27555224, 27555225, 122087860, 332319232, 38457826, 38457827, 29276965, 29787479, 29787477, 29787476, 332319457, 267629116, 29787096, 29787098, 6302636706, 652816891, 1211739621, 29787103, 9428753897, 20246103, 1332789412, 1332789414, 9276290131, 244430240, 244430234, 688988598, 262317064, 34817255, 122341777, 261752449, 7822578188, 261022482, 261723447, 261752831, 122341666, 20246246, 1591359166, 59380577, 688988561, 11303769539, 768474203, 3464927698, 3112357466, 150541758, 3112357479, 244157470, 517506274, 517508435, 2278484183, 28253098, 28253153, 1615891648, 28253274, 28253316, 28253337, 387605887, 28253386, 271959434, 95949913, 31524667, 248079011, 31491544, 94959539, 94934635, 75048187, 75044288, 75044603, 2916141761, 31524242, 534431823, 75091343, 75066000, 248169097, 248169094, 248169104]",15.373562,36.5,25.271608767123286
T000003,A1998850595152,06:00:00,06:36:50,1941979001,1941979001,"[1941979001, 26583753, 271188391, 271188390, 271188388, 452581591, 30738545, 30738544, 150904053, 150903957, 148809089, 6065913405, 514863336, 4548431294, 4548431296, 30739907, 276667188, 26583758, 26583759, 26583760, 29046465, 27433426, 31350553, 1618815958, 443546729, 1108743218, 27433693, 27433690, 27433691, 27433695, 27434791, 364624347, 26908565, 3121070761, 3121070768, 26908552, 26908563, 26908562, 26852223, 26852236, 544809421, 544809411, 27376137, 1639362075, 26852208, 26751274, 26751273, 267368308, 267368309, 267368311, 267368342, 267368242, 26867843, 26867841, 125560338, 26867705, 26867722, 26867729, 26867704, 26867954, 26867953, 26867702, 26867701, 28982000, 26867476, 26867475, 1836920361, 303069220, 303069398, 26867471, 26867477, 26867490, 21487244, 29063251, 27786565, 1840597056, 2210573895, 1840597059, 26867485, 101480266, 26704087, 26704078, 26866513, 26868548, 26822970, 103554408, 26822971, 26822972, 20246266, 26874404, 617475603, 26703653, 26703654, 3366747780, 3793828082, 21487173, 8977088994, 1437259263, 4685580870, 4690411846, 4690403378, 2314415387, 4690403387, 26702187, 1832351309, 26703058, 26703055, 1131171656, 2407107650, 1832331491, 26725689, 4181885118, 4181885125, 4181885127, 4181885132, 106216717, 5318046880, 5318047311, 26725513, 4181885139, 3793333307, 26725536, 26724459, 26724446, 26724440, 673035739, 3392791695, 3779924760, 3152369266, 26750778, 26725952, 30736705, 304273267, 274977646, 26749697, 28299285, 26749711, 26749724, 270967330]",13.817413999999992,36.833333333333336,22.50800470588234
T000074,A1998850895184,06:00:00,06:38:40,31388828,31388828,"[31388828, 27253353, 27253355, 31388885, 31388859, 31271869, 1617500942, 26906169, 26906170, 26906172, 2124644399, 146677696, 26906418, 2124643311, 26906406, 1617792215, 26906416, 1617792220, 26906413, 6154242233, 26906455, 26906449, 26906450, 267345817, 1617817924, 31347598, 371277870, 1617817926, 1192469943, 267346512, 351687421, 29831325, 319711973, 351676075, 26906626]",2.9535009999999997,38.666666666666664,4.583018793103449
T000229,A1998890922064,06:00:00,06:38:40,28373615,28373615,"[28373615, 91357766, 28373619, 412372369, 21487191, 669744361, 1679204655, 1822552903, 29794142, 3577459656, 29794143, 100078509, 29784919, 12614683, 1791505417, 29804217, 26960756, 1669237293, 29785878, 20246141, 26960755, 761343334, 4081394148, 20246107, 20246105, 29787108, 29787103, 9428753897, 20246103, 244430178, 26960738, 29788884, 29788886, 26960736, 1680040216, 29788837, 68417004, 29788838, 8016720581, 8514447529, 1650839148, 29790251, 601131682, 29790254, 29720800, 26848446, 27555077, 1509404651, 27555000, 8946809528, 27554999, 8896016083, 8025870983, 27554997, 8922440912, 27554996, 27554995, 604944182, 1680040047, 753028445, 27554992, 5580969158, 8922440825, 27554990, 8922440784, 8922440789, 1969158490, 8003428162, 27554987, 8922440701, 8922440702, 1679931187, 1679931169, 5612701009, 5612701008, 31033246]",8.269410000000002,38.666666666666664,12.83184310344828
T000200,A1998890916304,06:00:00,06:38:50,302211748,302211748,"[302211748, 164701743, 31012089, 31012061, 164708245, 1641970055, 585250606, 31012094, 224251144, 164717115, 224240522, 8538352830, 31012109, 56427858, 31012053, 8637010353, 269886695, 31011974, 31011901, 303111940, 282832153, 31011904, 291765158, 291765169, 31011907, 291765160, 29884985, 31011932, 29884984, 286032149, 262204298, 286300588, 29881318, 29881317, 21509216, 29881315, 29879265, 1498873344, 268225769, 29809365, 21509215, 29808282, 1769691983, 29806604, 587656947, 587656935, 12614675, 52720021, 52515307, 52515309, 52515312, 52761980, 2321116249, 55208813, 3175888572, 52762391, 29804339, 100032633, 29796810, 29796809, 21487195, 21487196, 21487194, 29796823, 3242724469, 280986162, 55035684, 279173130, 55035685, 55044170, 3088844307, 237772091, 29794181, 29794182, 29794831, 29794830, 352780789, 2020003415, 114060676, 2019948685, 30683644, 30683616, 30627411, 30627405, 91404479, 29420796, 3413849095, 1546015296, 1546020576, 1549516952, 739594469, 91414324, 91416118, 29779124, 29779123, 29779121, 29778886, 3116349935, 29778884, 29778882, 585202835, 585202819, 3117108244, 5973016325, 1561864600, 1561883645, 1561883646, 1561883643, 29778604, 29778602, 29778616, 29778615, 315487772, 3393883724, 76620746, 4523973581, 4523973580, 30553536, 12615195, 30554091, 30554090, 920062552, 30554089, 30557404, 2429956258, 30557416, 30557406, 30557408, 30557409]",20.437630000000002,38.833333333333336,31.57745407725322
T000211,A1998890918416,06:00:00,06:39:10,1616941670,1616941670,"[1616941670, 31491364, 75127328, 1616941668, 1616941672, 297480928, 297481137, 75138126, 31492513, 5203088731, 4307880749, 1616941667, 281412940, 31492572, 31492573, 94960621, 928259445, 31492396, 928259511, 370882103, 370884302, 94934635, 75049601, 31491543, 248079015, 152428728, 95949972, 28253434, 28253342, 1615891653, 28253167, 28253102, 1337990181, 100150570, 100148221, 517480077, 244157497, 244157475, 244319651, 299745123, 96510600, 96514925, 270797408, 1209011882, 243347783, 305010260, 96516593, 3463835860, 20246160, 20246145, 29803511, 29803523, 29803497, 29803499, 29803500, 10538797951, 29803509, 236172442]",12.635600000000002,39.166666666666664,19.35666382978724
T000035,A1998890765776,06:00:00,06:39:30,98105102,98105102,"[98105102, 98104055, 98093894, 97967308, 98100919, 97967307, 338360985, 97967306, 29768672, 29768673, 8620521946, 29768674, 2964207383, 29768675, 29768676, 29768683, 29768684, 29768686, 4519610769, 165148115, 165123290, 29768688, 1580354360, 29768689, 29768690, 29768693, 29768694, 248902792, 275873303, 29768708, 29778703, 1554885869, 29768709, 1469144803, 750465213, 1828465337, 29768714, 1893051482, 1561864600, 5973016325, 3117108244, 585202819, 585202835, 29778882, 29778884, 3116349935, 29778886, 29779121, 29779123, 29779124, 91416118, 29420769, 29420767, 1991669755, 29420764, 2475047638, 343275485, 91401146, 30683636, 30683638, 30683582, 30683581, 30683642, 2019948693, 250870274, 2020003420, 1272283714, 29794829, 7201124019, 28373611, 29794183, 237772092, 29794175, 28373613, 28373615, 91357766, 28373619, 412372369, 21487191, 669744361, 1679204655, 1822552903, 29794142, 3577459656, 29794143, 100078509, 29784919, 12614683, 1791505417, 29804217, 26960756, 1669237293, 29785878, 20246141, 20246140, 21385724]",15.635508999999995,39.5,23.750140253164552
T000275,A1998936068880,06:00:00,06:39:50,1468426088,1468426088,"[1468426088, 29809411, 29809408, 29809369, 29809365, 21509215, 29808282, 1769691983, 29806604, 587656947, 3088844303, 516394458, 506039617, 4403430751, 951424896, 21432572, 239694867, 29808680, 21432503, 21432558, 28394961, 1834451105, 28394548, 28392932, 662034257, 21432569, 4515744703, 28238094, 1841416676, 28237832, 100148221, 100148217, 244149486, 150541834, 100149263, 1354122705, 21432671, 2427832581, 21432670, 21432669, 21432665, 244149835, 529132504, 529939223, 21432653, 270975461, 21432647, 533757985, 122341702, 201614971, 4090512234, 31357341, 31357342, 31357344, 199538245, 262206651, 100167360, 474738019, 100167375, 138541429, 138541427, 138541422, 35215895, 206191958, 206191965, 35215894, 289456421, 138569188, 290014063, 277772340, 35215892, 148447721, 297740308, 297742375, 26723213, 26723214, 29656612, 1665723050, 29656688, 34968325, 29656704, 29656705, 1686044364, 1686044355, 1356796549, 28933023, 1831656636, 35125485, 28933022, 28933021, 4140923293, 4140923290, 248945811, 28933020, 1934454784, 35125486, 248683756, 35115782, 35115780, 28933019, 4755417478, 31049141, 28933018, 28933016, 31049136, 28933015, 31049221, 28933013, 26704943, 26704940, 26704941, 443551443, 29769436, 26857722, 3913716888, 29738521, 1688091720, 443549315]",21.241813999999998,39.833333333333336,31.996037824267777
T000248,A1998890925520,06:00:00,06:40:10,275535121,275535121,"[275535121, 202124096, 169478193, 169478337, 202124094, 30558154, 1293853559, 30558158, 30558140, 30558134, 260767421, 4464573448, 30558166, 30554089, 30557404, 2429956258, 30557416, 30557406, 30557408, 30557409, 30557463, 30557410, 5455124147, 1884439699, 30557455, 30557456, 30557411, 30557413, 30559362, 30557414, 30557415, 30431693, 30431691, 30431699, 30431688, 268204442, 30561518, 1821765992, 270921851, 30429689, 268265033, 30429681, 4519611138, 30429680, 30429515, 30429516, 30429528, 27199799, 5799377310, 21540762, 21537796, 208131832, 21538153, 538421404, 538421413, 538421417, 538426242, 538421419, 538421406, 21441718, 530202, 530205, 29492981, 530215, 530311, 172586, 10758633910, 29691248, 21509249, 29690662, 29691342, 74338828, 29691336, 1235819993, 74285830, 1137743384, 1137743423, 27177339, 27177334, 27177333, 85569687, 27176888, 27176892, 26983755, 26983756, 27176660, 27176659, 27176676, 2398050051, 28806879, 296106756, 28806806, 30776291, 28806363, 28806365]",12.805984999999998,40.166666666666664,19.12927219917012
T000123,A1998850886352,06:00:00,06:41:20,654151515,654151515,"[654151515, 442122022, 486432642, 12614668, 12614635, 12614629, 12614675, 52720021, 52515307, 52515309, 52515312, 52761980, 2321116249, 55208813, 3175888572, 52762391, 29804339, 100032633, 433557530, 288267826, 29784919, 971891590, 28150294, 28150292, 1410036220, 1410036225, 29784946, 2670269991, 29271691, 29271390, 29271391, 739806073, 29271377, 29270503, 21432805, 29270481, 29221583, 21432799, 967017877, 29123671, 29123672, 1630500695, 21487210, 29221504, 1472911017, 25665646, 3378459431, 1263312256, 27005148, 25664841, 21487242, 25664649, 25664680, 2010745299, 1769589042, 10774556436, 1447185655, 271030233, 26747878]",11.305573,41.333333333333336,16.411315645161288
